candidate_id,paper_title,authors,year,doi,source_seed_count,source_seed_notes,source_seed_pdfs,mentions,max_title_keyword_score,max_context_score,confidence,relevance_signals,status,next_action,download_status,downloaded_pdf,resolved_url,source_channel,error,retry_status,retry_url,retry_source,retry_error
pending-ref-091,Guided stable dynamic projections,"E. F. V ernier, J. L. D. Comba, and A. C. Telea",2021,10.1111/cgf.14291,1,papers/notes/2024-large-scale-text-spatialization.md,papers/raw/Large-Scale_Evaluation_of_Topic_Models_and_Dimensionality_Reduction_Methods_for_2D_Text_Spatialization.pdf,1,1,16,medium,title_keywords=1; body_citation_context=16; doi_found,missing,collect_pdf,missing,,https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.14291,crossref_doi,http_403,found,https://pure.rug.nl/ws/files/181621061/cgf.14291.pdf,semanticscholar_doi,
pending-ref-092,DD-HDS: A Method for Visualization and Exploration of High-Dimensional Data,"Sylvain Lespinats, Michel Verleysen, Alain Giron, and Bernard Fertil",2007,10.1109/TNN.2007.891682,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,1,16,medium,title_keywords=1; body_citation_context=16; doi_found,missing,collect_pdf,missing,,http://hdl.handle.net/2078.1/37390,openalex_doi,http_500,found,https://inserm.hal.science/file/index/docid/250168/filename/TNN05-P800dv.pdf,semanticscholar_doi,
pending-ref-093,Data visualization with multidimensional scaling,"A. Buja, D. Swayne, M. Littman, N. Dean, H. Hofmann, and L. Chen",2008,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,1,13,high,title_keywords=1; body_citation_context=13,missing,collect_pdf,missing,,https://doi.org/10.1198/106186008x318440,openalex_title,http_403,missing,https://doi.org/10.1016/s0031-3203(99)00078-3,openalex_title,http_403
pending-ref-094,A new quality assessment criterion for nonlinear dimensionality reduction,"D. Meng, Y. Leung, and Z. Xu",2011,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,12,high,title_keywords=2; body_citation_context=12,missing,collect_pdf,missing,,https://doi.org/10.1016/j.neucom.2010.10.011,openalex_title,http_403,missing,https://dl.acm.org/doi/pdf/10.1145/331499.331504,openalex_title,http_403
pending-ref-095,Visualizing gene interaction graphs with local multidimensional scaling,J. Venna and S. Kaski,2006,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,1,11,high,title_keywords=1; body_citation_context=11,missing,collect_pdf,missing,,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.144.5363,openalex_title,no_pdf_content,missing,https://fairsharing.org/10.25504/FAIRsharing.9d5f5r,openalex_title,no_pdf_content
pending-ref-096,Nonparametric Statistics for the Behavioral Sciences,S. Siegel,1956,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,0,11,medium,body_citation_context=11,missing,collect_pdf,missing,,https://www.jstor.org/stable/3498751?origin=crossref,openalex_title,no_pdf_content,missing,https://www.jstor.org/stable/2342828?origin=crossref,openalex_title,no_pdf_content
pending-ref-097,ClustMe: A Visual Quality Measure for Ranking Monochrome Scatterplots based on Cluster Patterns,"Mostafa M. Abbas, Michaël Aupetit, Michael Sedlmair, and Halima Bensmail",2019,10.1111/cgf.13684,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,9,medium,title_keywords=2; body_citation_context=9; doi_found,missing,collect_pdf,missing,,https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.13684,crossref_doi,http_403,missing,https://zenodo.org/records/10208144,openalex_title,no_pdf_content
pending-ref-102,Combining automated analysis and visualization techniques for effective exploration of high dimensional data,"A. Tatu, G. Albuquerque, M. Eisemann, J. Schneidewind, H. Theisel, M. Magnor, and D. Keim",2009,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,1,7,high,title_keywords=1; body_citation_context=7,missing,collect_pdf,missing,,https://kops.uni-konstanz.de/handle/123456789/5750,openalex_title,no_pdf_content,found,https://kops.uni-konstanz.de/server/api/core/bitstreams/4eecf78e-858a-4bf7-9c29-f049d39b71fa/content,semanticscholar_title,
pending-ref-103,Exploratory Projection Pursuit,Jerome H. Friedman,1987,10.1080/01621459.1987.10478427,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,1,7,medium,title_keywords=1; body_citation_context=7; doi_found,missing,collect_pdf,missing,,https://doi.org/10.1080/01621459.1987.10478427,openalex_doi,http_403,missing,https://doi.org/10.2307/2289161,openalex_title,http_403
pending-ref-105,Projection inspector: Assessment and synthesis of multidimensional projections,"P. Pagliosa, F. Paulovich, R. Minghim, H. Levkowitz, and L. G. Nonato",2015,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,6,high,title_keywords=2; body_citation_context=6,missing,collect_pdf,missing,,http://www.producao.usp.br/handle/BDPI/49858,openalex_title,http_404,found,https://link.springer.com/content/pdf/10.1186/s13321-022-00600-z.pdf?error=cookies_not_supported&code=c4ffe467-3f0c-4936-866c-545c8c1de104,openalex_title,
pending-ref-106,CommentVis: Unveiling Comment Insights Through Interactive Visualization Tool,"Guangjing Yan, Jinhwa Jang, and Jinwook Seo",2024,,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,1,6,medium,title_keywords=1; body_citation_context=6,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/10541423/,openalex_title,no_pdf_content,missing,https://ieeexplore.ieee.org/document/10541423/,openalex_title,no_pdf_content
pending-ref-107,Visual analytics to check marine containers in the eritr@c project,"M. Aupetit, L. Allano, I. Espagnon, and G. Sannie",2010,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,1,6,high,title_keywords=1; body_citation_context=6,missing,collect_pdf,missing,,https://dblp.uni-trier.de/db/conf/vissym/vast2010.html#AupetitAES10,openalex_title,no_pdf_content,found,https://diglib.eg.org/server/api/core/bitstreams/7d095718-4a5f-4aa4-97f6-173f10b8f68c/content,openalex_title,
pending-ref-109,Evaluating multi-dimensional visualizations for understanding fuzzy clusters,"Y . Zhao, F. Luo, M. Chen, Y . Wang, J. Xia, F. Zhou, Y . Wang, Y . Chen, and W. Chen",2018,,1,papers/notes/2022-revisiting-dr-visual-cluster-analysis.md,papers/raw/Revisiting_Dimensionality_Reduction_Techniques_for_Visual_Cluster_Analysis_An_Empirical_Study.pdf,1,1,5,medium,title_keywords=1; body_citation_context=5,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/30136966/,openalex_title,no_pdf_content,found,https://link.springer.com/content/pdf/10.1186/1471-2105-9-559.pdf?error=cookies_not_supported&code=877b1de8-ab39-44bb-af5f-bf2d03ebd18a,openalex_title,
pending-ref-115,Non-negative matrix factorization on manifold,"D. Cai, X. He, X. Wu, and J. Han",2008,,1,papers/notes/2022-revisiting-dr-visual-cluster-analysis.md,papers/raw/Revisiting_Dimensionality_Reduction_Techniques_for_Visual_Cluster_Analysis_An_Empirical_Study.pdf,1,1,4,medium,title_keywords=1; body_citation_context=4,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/4781101/,openalex_title,no_pdf_content,missing,https://link.springer.com/article/10.1007/s13042-021-01307-7?error=cookies_not_supported&code=4411f1a3-3769-414d-920b-1156f02eb88a,openalex_title,no_pdf_content
pending-ref-116,Views on Visualization,Jarke J. van Wijk,2006,,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,1,4,medium,title_keywords=1; body_citation_context=4,missing,collect_pdf,missing,,https://research.tue.nl/nl/publications/views-on-visualization/,openalex_title,no_pdf_content,missing,https://research.tue.nl/nl/publications/views-on-visualization/,openalex_title,no_pdf_content
pending-ref-117,Random projection for high dimensional data clustering: A cluster ensemble approach,X. Z. Fern and C. E. Brodley,2003,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,1,4,high,title_keywords=1; body_citation_context=4,missing,collect_pdf,missing,,https://dblp.uni-trier.de/db/conf/icml/icml2003.html,openalex_title,no_pdf_content,found,https://arxiv.org/pdf/1409.1556,openalex_title,
pending-ref-119,"Visual Separation, Classifier Performance Using Multidimensional Projections","Bárbara C. Benato, Alexandre X. Falcão, and Alexandru C. Telea",2024,,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,3,medium,title_keywords=2; body_citation_context=3,missing,collect_pdf,missing,,https://link.springer.com/chapter/10.1007/978-3-031-66743-5_11?error=cookies_not_supported&code=8b4be59e-5fb3-47df-958a-0a072321874b,openalex_title,no_pdf_content,missing,https://pmc.ncbi.nlm.nih.gov/articles/PMC3041807/,openalex_title,no_pdf_content
pending-ref-120,How Can We Improve Data Quality for Machine Learning? A Visual Analytics System using Data and Process-driven Strategies,"Hyein Hong, Sangbong Yoo, Yejin Jin, and Yun Jang",2023,10.1109/PacificVis56936.2023.00020,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,3,medium,title_keywords=2; body_citation_context=3; doi_found,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/10148475/,openalex_doi,no_pdf_content,found,https://link.springer.com/content/pdf/10.1186/s13643-016-0384-4.pdf?error=cookies_not_supported&code=161c3b6a-aed6-498e-a3ae-0885e9b8d98a,openalex_title,
pending-ref-123,Hierarchical stochastic neighbor embedding,"N. Pezzotti, T. H €ollt, B. Lelieveldt, E. Eisemann, and A. Vilanova",2016,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,3,high,title_keywords=2; body_citation_context=3,missing,collect_pdf,missing,,https://research.tue.nl/nl/publications/hierarchical-stochastic-neighbor-embedding/,openalex_title,no_pdf_content,found,https://dash.harvard.edu/server/api/core/bitstreams/7312037e-ad29-6bd4-e053-0100007fdf3b/content,openalex_title,
pending-ref-124,Dimensionality reduction for documents with nearest neighbor queries,S. Ingram and T. Munzner,2015,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,3,high,title_keywords=2; body_citation_context=3,missing,collect_pdf,missing,,https://doi.org/10.1016/j.neucom.2014.07.073,openalex_title,http_403,missing,https://dl.acm.org/doi/pdf/10.1145/331499.331504,openalex_title,http_403
pending-ref-126,Quality metrics in highdimensional data visualization: An overview and systematization,"E. Bertini, A. Tatu, and D. Keim",2011,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,3,high,title_keywords=2; body_citation_context=3,missing,collect_pdf,missing,,,,no_candidate_url,found,https://public-pages-files-2025.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2018.00075/pdf,openalex_title,
pending-ref-127,Interactive Dimensionality Reduction Through User-defined Combinations of Quality Metrics,Sara Johansson and Jimmy Johansson,2009,10.1109/TVCG.2009.153,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,3,medium,title_keywords=2; body_citation_context=3; doi_found,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/19834164/,openalex_doi,no_pdf_content,found,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0061217&type=printable,openalex_title,
pending-ref-128,LoCH: A neighborhood-based multidimensional projection technique for high-dimensional sparse spaces,"Samuel G. Fadel, Francisco M. Fatore, Felipe S.L.G. Duarte, and Fernando V. Paulovich",2015,10.1016/j.neucom.2014.07.071,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,4,2,medium,title_keywords=4; body_citation_context=2; doi_found,missing,collect_pdf,missing,,http://www.producao.usp.br/handle/BDPI/50996,openalex_doi,http_404,missing,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cgf.14718,openalex_title,http_403
pending-ref-131,Comparison among dimensionality reduction techniques based on random projection for cancer classiﬁcation,"H. Xie, J. Li, Q. Zhang, and Y . Wang",2016,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url,missing,,,no_candidate_url
pending-ref-132,Doubly supervised embedding based on class labels and intrinsic clusters for highdimensional data visualization,"H. Kim, J. Choo, C. Reddy, and H. Park",2015,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url,found,https://arxiv.org/pdf/1605.09522,openalex_title,
pending-ref-133,Semi-random projection for dimensionality reduction and extreme learning machine in high-dimensional space,R. Zhao and K. Mao,2015,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/7160856/,openalex_title,no_pdf_content,found,https://link.springer.com/content/pdf/10.1186/s40537-021-00444-8.pdf?error=cookies_not_supported&code=a823d581-a15e-4de0-8ab2-24bfa97a6871,openalex_title,
pending-ref-134,Evaluation of randomprojection-based feature combination on dysarthric speech recognition,"T. Yoshioka, T. Takiguchi, and Y . Ariki",2013,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url,missing,,,no_candidate_url
pending-ref-135,A taxonomy of tasks for guiding the evaluation of multidimensional visualizations,"E. R. A. V aliati, M. S. Pimenta, and C. M. D. S. Freitas",2006,,1,papers/notes/2014-brehmer-task-sequences.md,papers/raw/2669557.2669559.pdf,1,2,2,medium,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,https://doi.org/10.1145/1168149.1168169,openalex_title,http_403,missing,https://dl.acm.org/doi/pdf/10.1145/331499.331504,openalex_title,http_403
pending-ref-136,Survey and comparison of quality measures for selforganizing maps,G. P €olzlbauer,2004,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url,found,https://link.springer.com/content/pdf/10.1007/s40745-015-0040-1.pdf?error=cookies_not_supported&code=7bec34d1-97ef-4111-a3b3-67deea98ce3d,openalex_title,
pending-ref-137,Random projection in dimensionality reduction: applications to image and text data,E. Bingham and H. Mannila,2001,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url,found,https://cran.r-project.org/doc/manuals/r-release/R-intro.pdf,openalex_title,
pending-ref-138,Distortionaware brushing for interactive cluster analysis in multidimensional projections,"H. Jeon, M. Aupetit, S. Lee, H.-K. Ko, Y . Kim, and J. Seo",2022,,1,papers/notes/2025-critical-analysis-dr-four-domains.md,papers/raw/A_Critical_Analysis_of_the_Usage_of_Dimensionality_Reduction_in_Four_Domains (12).pdf,1,3,1,high,title_keywords=3; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url,found,https://ieeexplore.ieee.org/ielx7/2945/4359476/10308641.pdf,openalex_title,
pending-ref-139,Visual analytics of multidimensional projections for constructing classiﬁer decision boundary maps,"M. Espadoto, F. C. M. Rodrigues, and A. Telea",2019,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,3,1,high,title_keywords=3; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url,missing,,,no_candidate_url
pending-ref-140,Visual analytics using multidimensional projections,M. Aupetit and L. van der Maaten,2013,10.2312/1001,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,3,1,high,title_keywords=3; body_citation_context=1; doi_found,missing,collect_pdf,missing,,,,no_candidate_url,found,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0061217&type=printable,openalex_title,
pending-ref-143,V a embeddings star: A state-of-the-art report on the use of embeddings in visual analytics,"Z. Huang, D. Witschard, K. Kucher, and A. Kerren",2023,,1,papers/notes/2025-critical-analysis-dr-four-domains.md,papers/raw/A_Critical_Analysis_of_the_Usage_of_Dimensionality_Reduction_in_Four_Domains (12).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url,found,https://arxiv.org/pdf/0906.2569,openalex_title,
pending-ref-146,Progressive Uniform Manifold Approximation and Projection,"Hyung-Kwon Ko, Jaemin Jo, and Jinwook Seo",2020,10.2312/evs.20201061,1,papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf,1,2,1,medium,title_keywords=2; body_citation_context=1; doi_found,missing,collect_pdf,missing,,https://dblp.uni-trier.de/db/conf/vissym/eurovis2020.html#KoJS20,openalex_doi,no_pdf_content,found,https://diglib.eg.org/server/api/core/bitstreams/e66dcf33-14e7-43ae-a289-df77ce71ee98/content,openalex_doi,
pending-ref-148,With Respect to What? Simultaneous Interaction with Dimension Reduction and Clustering Projections,"John Wenskovitch, Michelle Dowling, and Chris North",2020,10.1145/3377325.3377516,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,1,medium,title_keywords=2; body_citation_context=1; doi_found,missing,collect_pdf,missing,,https://doi.org/10.1145/3377325.3377516,openalex_doi,http_403,found,https://arxiv.org/pdf/math/0406456,openalex_title,
pending-ref-149,Uncovering representative groups in multidimensional projections,"P. Joia, F. Petronetto, and L. G. Nonato",2015,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://doi.org/10.1111/cgf.12640,openalex_title,http_403,missing,https://dl.acm.org/doi/pdf/10.1145/331499.331504,openalex_title,http_403
pending-ref-150,Random projections on manifolds of symmetric positive deﬁnite matrices for image classiﬁcation,"A. Alavi, A. Wiliem, K. Zhao, B. C. Lovell, and C. Sanderson",2014,,1,papers/notes/2017-random-projection-survey.md,papers/raw/1706.04371v4.pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url,missing,,,no_candidate_url
pending-ref-151,Visualization and visual analysis of multifaceted scientiﬁc data: A survey,J. Kehrer and H. Hauser,2013,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url,missing,,,no_candidate_url
pending-ref-152,iLAMP: Exploring high-dimensional spacing through backward multidimensional projection,"E. Amorim, E. Brazil, J. Daniels, P. Joia, L. Nonato, and M. Sousa",2012,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/6400489/,openalex_title,no_pdf_content,missing,https://ieeexplore.ieee.org/document/6400489/,openalex_title,no_pdf_content
pending-ref-153,User-centered multidimensional projection techniques,"F. Paulovich, C. Silva, and L. Nonato",2012,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/6241366/,openalex_title,no_pdf_content,found,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0061217&type=printable,openalex_title,
pending-ref-155,Fast Stochastic Neighbor Embedding: A trust-region algorithm,"K. Nam, H. Je, and S. Choi",2004,,1,papers/notes/2009-comparative-review-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf,1,2,1,medium,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/1379883/,openalex_title,no_pdf_content,found,https://link.springer.com/content/pdf/10.1186/s40649-019-0069-y.pdf?error=cookies_not_supported&code=455e0f6c-8b53-4c6f-9b80-0a4531986d1e,openalex_title,
pending-ref-156,Laplacian eigenmaps and spectral techniques for embedding and clustering,M. Belkin and P. Niyogi,2002,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://doi.org/10.7551/mitpress/1120.003.0080,openalex_title,http_403,missing,https://ieeexplore.ieee.org/document/4587670/,openalex_title,no_pdf_content
pending-ref-157,Nmap: A novel neighborhood preservation space-ﬁlling algorithm,"F. Duarte, F. Sikansi, F. Fatore, S. Fadel, and F. Paulovich",,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url,missing,,,no_candidate_url
pending-ref-158,LoCH: A neighborhood-based multidimensional projection technique for highdimensional sparse spaces,"S. Fadel, F. Fatore, F. Duarte, and F. Paulovich",2015,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,4,0,high,title_keywords=4,missing,collect_pdf,missing,,,,no_candidate_url,found,https://ieeexplore.ieee.org/ielx7/2945/4359476/10308618.pdf,openalex_title,
pending-ref-160,Orthogonalneighborhoodpreserving projections: a projection-based dimensionality reduction technique,"KokiopoulouE,SaadY",2007,,1,papers/notes/2015-gisbrecht-nonlinear-dr-visualization.md,papers/raw/WIREs Data Min   Knowl - 2015 - Gisbrecht - Data visualization by nonlinear dimensionality reduction.pdf,1,4,0,medium,title_keywords=4,missing,collect_pdf,missing,,,,no_candidate_url,missing,,,no_candidate_url
